sample_id,model,split,is_visually_confused,is_text_overwritten,trajectory_class,best_config,matched_grid_best_config
mlvu-001536,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001537,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001538,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001539,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001540,LLaVA-NeXT-Video-7B,MLVU,1,1,oscillating,textonly,
mlvu-001541,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001542,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001543,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001544,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001545,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001546,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,16f_151k,
mlvu-001547,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001548,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001549,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001550,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001551,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001552,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001553,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001554,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001555,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001556,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001557,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001558,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001559,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001560,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,16f_151k,
mlvu-001561,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001562,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001563,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001564,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001565,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001566,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001567,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,32f_151k,
mlvu-001568,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001569,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001570,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001571,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001572,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001573,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001574,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001575,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001576,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001577,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001578,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001579,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001580,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001581,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001582,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001583,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001584,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001585,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001586,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001587,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001588,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001589,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001590,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001591,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001592,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001593,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001594,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001595,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001596,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001597,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001598,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001599,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001600,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001601,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001602,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001603,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001604,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001605,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001606,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,16f_151k,
mlvu-001607,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001608,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001609,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001610,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001611,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001612,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001613,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001614,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001615,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001616,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001617,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001618,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001619,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001620,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001621,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001622,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001623,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001624,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001625,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001626,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001627,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001628,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001629,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001630,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001631,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,16f_151k,
mlvu-001632,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001633,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001634,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001635,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001636,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001637,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001638,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001639,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001640,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001641,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001642,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001643,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001644,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001645,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001646,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001647,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001648,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001649,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001650,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001651,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001652,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001653,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001654,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001655,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001656,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001657,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001658,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001659,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001660,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001661,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001662,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001663,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001664,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001665,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001666,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001667,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001668,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001669,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001670,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001671,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001672,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001673,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001674,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001675,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001676,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001677,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001678,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001679,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001680,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001681,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001682,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001683,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001684,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001685,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001686,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001687,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001688,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001689,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001690,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001691,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,32f_151k,
mlvu-001692,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001693,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001694,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001695,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001696,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001697,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,16f_151k,
mlvu-001698,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001699,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001700,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001701,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001702,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001703,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001704,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001705,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001706,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001707,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001708,LLaVA-NeXT-Video-7B,MLVU,1,1,oscillating,textonly,
mlvu-001709,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001710,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001711,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001712,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001713,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001714,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001715,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001716,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001717,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001718,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001719,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001720,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,16f_151k,
mlvu-001721,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001722,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001723,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001724,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001725,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001726,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001727,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001728,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001729,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001730,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001731,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001732,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001733,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001734,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001735,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001736,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001737,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001738,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001739,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001740,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001741,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001742,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001743,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001744,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001745,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001746,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001747,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001748,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001749,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001750,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001751,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001752,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001753,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001754,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001755,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001756,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001757,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001758,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001759,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001760,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001761,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001762,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001763,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001764,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001765,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001766,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001767,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001768,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001769,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001770,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001771,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001772,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001773,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001774,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001775,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001776,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001777,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001778,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001779,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001780,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001781,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001782,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001783,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001784,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001785,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001786,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001787,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001788,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001789,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001790,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001791,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001792,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001793,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001794,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001795,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001796,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001797,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001798,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001799,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001800,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001801,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,32f_151k,
mlvu-001802,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001803,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001804,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001805,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001806,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001807,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001808,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,32f_151k,
mlvu-001809,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001810,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001811,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001812,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001813,LLaVA-NeXT-Video-7B,MLVU,1,1,oscillating,textonly,
mlvu-001814,LLaVA-NeXT-Video-7B,MLVU,1,1,oscillating,textonly,
mlvu-001815,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001816,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001817,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001818,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001819,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001820,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001821,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001822,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001823,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001824,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001825,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001826,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001827,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001828,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001829,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001830,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001831,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001832,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001833,LLaVA-NeXT-Video-7B,MLVU,0,0,monotonic_increasing,8f_151k,
mlvu-001834,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001835,LLaVA-NeXT-Video-7B,MLVU,1,1,monotonic_decreasing,textonly,
mlvu-001836,LLaVA-NeXT-Video-7B,MLVU,1,0,oscillating,8f_151k,
mlvu-001837,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
mlvu-001838,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001839,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001840,LLaVA-NeXT-Video-7B,MLVU,0,0,always_correct,textonly,
mlvu-001841,LLaVA-NeXT-Video-7B,MLVU,0,0,always_wrong,textonly,
